evolution$generation,evolution$evaluated,innovationWeight,innovationGravityDecay,innovationInnovationDecay,innovationMutationRate,innovationNewInnovationHierarchy,innovationEarlyAdoptersRate,innovationUtilityStd,innovationUtilityDistrib,ecoWeight,ecoSizeEffectOnDemand,ecoSizeEffectOnSupply,ecoGravityDecay,ecoWealthToPopulationExponent,ecoPopulationToWealthExponent,coevolWeight,coevolGamma,coevolGravityDecay,coevolNetworkGmax,coevolNetworkExponent,coevolNetworkThresholdQuantile,objective$gravityFlows,objective$oppAverageUtility,objective$averageDistance,objective$giniEconomicWealth,objective$oppWealth,gravityFlows,oppAverageUtility,giniEconomicWealth,averageDistance,oppWealth
16800,2152969,0.04741558753842519,0.019986599889278298,1.4959884712685565,0.48786373310874176,0.1,0.01,1.9776423698693877,log-normal,0.030756255953464276,0.12923295409296318,0.10010395997013159,0.4672632949024061,1.4021988238197123,0.7779570483522933,0.05,1.1610655087960673,0.017559435336886954,0.046049747350337886,0.10498673648017601,0.8434318472076375,2.599329473814798E-4,-12.954689189893868,0.06567523054274431,0.8597728634058801,-3903.9533525950837,2.599329473814798E-4,-12.954689189893868,0.8597728634058801,0.06567523054274431,-3903.9533525950837
16800,2152969,0.029095067402668262,0.020802079768441527,1.4713775512627725,0.4926915421807299,1.9747833972485418,0.7053758732520347,1.9999996190939147,normal,0.03973438742205063,0.1,1.9999999999999998,0.5479562049056808,0.6819723481232978,2.0,0.0014283366225304823,0.3547334369387871,0.03676466056722328,0.004855177526357789,1.8813777544283514,0.1,4.611718961352856E-4,-2.6221489166575553,0.10620575501070373,0.9109736913253931,-14235.773577414539,4.611718961352856E-4,-2.6221489166575553,0.9109736913253931,0.10620575501070373,-14235.773577414539
16800,2152969,0.022987153444860194,0.6115469945201844,1.2830772733141333,0.4793593549801105,0.9773707982758576,0.5252279945943347,1.719948562551776,normal,0.018909140610531363,0.11485749767045625,2.0,0.5497622894260967,0.43077784083368154,0.1,0.0,0.8462117159638999,1.0137569100621895,0.02836367197191445,0.7341865344267076,0.1968167862487512,7.99395948425168E-4,-2.3103947441747135,0.18972346404561258,0.025532100186205216,-8602.971302178092,7.99395948425168E-4,-2.3103947441747135,0.025532100186205216,0.18972346404561258,-8602.971302178092
16800,2152969,0.05,0.010232776017627579,0.9717708954904195,0.4555033138730051,0.1171441318504235,0.02162673749401436,1.9574055437129183,log-normal,0.032472824543152895,0.1,0.18557401468234871,0.4200765711243528,1.4883425328486095,0.7938123266941439,0.047098522879894404,1.1101110030665062,0.14221869924333902,0.04304487165809612,0.20886436779373257,0.9,2.4274919062729024E-4,-6.23943884397438,0.0380035778018858,0.8525544224909722,-4303.628039939535,2.4274919062729024E-4,-6.23943884397438,0.8525544224909722,0.0380035778018858,-4303.628039939535
16800,2152969,0.0,0.010000994295476915,0.01,0.4999999447770676,0.5563503002760444,0.9,0.7,log-normal,0.03025623831784397,0.14926020750558022,2.0,0.010500798658365382,1.4690500026197826,1.738362388289421,0.024052428792969413,0.5459476244957507,0.01,0.003521524259693372,0.5519661271804006,0.5006752946773853,1.1710980189930137E-5,-1.3746372473515653,0.49477876409642985,0.9467252103781989,-7431.640052571294,1.1710980189930137E-5,-1.3746372473515653,0.9467252103781989,0.49477876409642985,-7431.640052571294
16800,2152969,0.05,0.01,0.3203056884246114,0.2721507713666056,1.4913911691031805,0.8834466992327975,1.1649284567502862,log-normal,0.04968987555787938,0.10000169840771123,2.0,1.2292137319668321,0.5257402462642804,0.1,0.04703273873980418,0.8108038451086447,0.28194205036335973,0.02116188938425996,0.39998910553917943,0.7025448720994316,7.61025369081436E-4,-0.5955340147589738,0.0689829182220296,0.057172471929745075,-12272.458265414567,7.61025369081436E-4,-0.5955340147589738,0.057172471929745075,0.0689829182220296,-12272.458265414567
16800,2152969,0.0,0.010067491503582238,0.01,0.4998097832730405,0.6445436890724209,0.9,0.7294906078315669,normal,0.03323370987892733,0.14354681434347463,1.987433891981864,0.010584943502081275,1.4418149093759864,1.7385563993030233,0.024343798886912786,0.4870854200025304,0.01,0.0024797741845881947,0.5719111701052312,0.506986113837371,1.221011413036881E-5,-1.41867334097999,0.5462535722048523,0.9439025569965516,-7843.797593294928,1.221011413036881E-5,-1.41867334097999,0.9439025569965516,0.5462535722048523,-7843.797593294928
16800,2152969,0.044630319307546434,0.010004747873464349,0.9572129087433865,0.5,0.10082445086981674,0.13631926445164214,1.543331672584436,normal,0.008764055322764896,0.1,0.8903447475515185,0.16315969534876748,0.43646302077830024,0.5800603922590809,0.0030624256189626642,1.8186245039511029,0.019996920374083703,0.024091573088418396,0.7284148083835583,0.3476483243992892,7.011385938312935E-5,-3.266550310225848,0.0887551156481404,0.9022360733934383,-1644.8039848605008,7.011385938312935E-5,-3.266550310225848,0.9022360733934383,0.0887551156481404,-1644.8039848605008
16800,2152969,0.04803081689941551,0.01,1.1343567579918075,0.46308152270712905,0.1620215940776976,0.1745852732927702,1.947095279077318,log-normal,0.00151588116387417,0.11411834474941712,1.023533691886904,1.5,0.9535225983136517,2.0,0.04578897279195984,1.1973240413288475,1.3508975499042017,0.004990376241163481,0.9331324918960713,0.5703904537142179,4.0319373923714794E-4,-8.655045098164495,0.07206207310431084,0.9615644999539574,-4344.261281052738,4.0319373923714794E-4,-8.655045098164495,0.9615644999539574,0.07206207310431084,-4344.261281052738
16800,2152969,0.04853118567271071,0.01,1.0017799843102222,0.5,0.34162876572414547,0.01,1.649255797342128,log-normal,0.028164851839523667,0.13000494936174165,0.1,0.02014902988071217,1.4792817115822112,0.8666681795020137,0.05,1.1300242837517025,0.23091816045146316,0.04938474335651348,0.10837453799800302,0.9,3.9443348702171356E-4,-3.819826047995159,0.04950691448704159,0.85168706509384,-5038.301133037592,3.9443348702171356E-4,-3.819826047995159,0.85168706509384,0.04950691448704159,-5038.301133037592
16800,2152969,0.02906251655653947,0.01,1.358990423604697,0.4750759222467354,2.0,0.6262699590087929,2.0,normal,0.03920119477520539,0.1003873841880248,2.0,0.10057385692050146,0.6611758088156562,1.8453747072185895,4.2493488966858345E-4,0.1158459590353769,0.05928867591289879,0.004143387606316887,1.9801500195768356,0.10036101673455894,4.4570855948369555E-4,-2.0621363570712754,0.10053619596456179,0.9132974911139967,-13486.744454743672,4.4570855948369555E-4,-2.0621363570712754,0.9132974911139967,0.10053619596456179,-13486.744454743672
16800,2152969,0.02302968566863283,0.45007949985617834,1.0819120182918716,0.37290869444582236,0.8534604871787761,0.8593875580534333,1.6579738347751718,log-normal,0.03217896059850099,0.1273806964243835,2.0,0.6747487729878532,0.40741993281833944,0.1,6.658474053572197E-4,0.859037858645398,1.2531508259242286,0.02402216270574013,0.6887554202213053,0.16101304217265203,8.818102571235488E-4,-3.1961692925196257,0.18174935741063852,0.0356386137464164,-10367.52950878391,8.818102571235488E-4,-3.1961692925196257,0.0356386137464164,0.18174935741063852,-10367.52950878391
16800,2152969,0.022605270139422547,0.5638969564837226,1.2460248582625433,0.484005033602314,1.073810763207777,0.5663234264095365,1.730600393565045,log-normal,0.026906184882167717,0.11362653611901415,1.9947656226698012,0.7245577121853615,0.4338940719711306,0.1035592786311318,0.001423135198136636,0.7158170096179862,0.9421239474752492,0.0281333952389453,0.683456028355164,0.2569913794251366,9.093572522709972E-4,-2.9255181999633,0.18690372227212854,0.035595596010769545,-10131.269865091468,9.093572522709972E-4,-2.9255181999633,0.035595596010769545,0.18690372227212854,-10131.269865091468
16800,2152969,0.03128718617804518,0.01,1.2093711932320494,0.46984341798047397,1.8320376257255002,0.7381570310914587,2.0,normal,0.04223466231265136,0.1,2.0,0.26305981172295356,0.6638601556061688,1.813306783851521,0.004619805490486213,0.10092119868505753,0.08254560955616667,0.0051207423153149115,1.9849174207034312,0.14222644387200245,4.425146381237951E-4,-2.1937040811016164,0.10691800065637085,0.8870869846770455,-13647.322640282833,4.425146381237951E-4,-2.1937040811016164,0.8870869846770455,0.10691800065637085,-13647.322640282833
16800,2152969,0.0,0.01,0.01,0.5,0.6154750391995423,0.9,0.7039937542914436,normal,0.03414952721985351,0.13914914099708753,2.0,0.014272926084710306,1.4266023147283926,1.86195581669615,0.027412067387040797,0.39657882951343637,0.011662890026201436,0.00335535039097674,0.6411054383796453,0.5358073743498398,1.3550525710282378E-5,-1.4989950277794615,0.46726543600768894,0.9465523643402757,-8452.105419145992,1.3550525710282378E-5,-1.4989950277794615,0.9465523643402757,0.46726543600768894,-8452.105419145992
16800,2152969,0.0382220610121848,0.27288976348353805,0.07779263560546967,0.48795685102951447,0.1,0.022399408380852397,2.0,normal,0.0499155198589292,0.13533565622328594,1.8548794536266013,0.16816482978733294,1.1052286366644926,2.0,0.021133620113621528,1.210887655376257,0.1133026724000539,0.021926463409841043,0.10343762483042525,0.1737114829054846,1.1777039248997363E-4,-3.5745072669795666,0.1069711061125842,0.924864288434162,-11389.602119721345,1.1777039248997363E-4,-3.5745072669795666,0.924864288434162,0.1069711061125842,-11389.602119721345
16800,2152969,0.004634272256088125,0.021693080622543173,0.8639025925714366,0.17865249554652002,0.1,0.17526197882602187,1.8553313204336206,normal,0.02954048972398938,1.052297668839058,0.1,0.039039060940627895,0.2791315600488261,0.609766769587137,0.043076767147052664,0.2190046114710684,0.020276749962239035,0.03458887769351991,2.0,0.10843485879109994,4.582441584934825E-5,-3.6665965803402414,0.3676963901576722,0.8389736583231573,-3064.894037118448,4.582441584934825E-5,-3.6665965803402414,0.8389736583231573,0.3676963901576722,-3064.894037118448
16800,2152969,0.04583492867901214,0.010298007882201612,0.9545907671615542,0.45188502822476734,0.1,0.01,1.971649976891452,normal,0.03161779466941782,0.116101015026749,0.18399462225913277,0.4315709950885431,1.4806664388606194,0.7994718337357687,0.048219977238372305,1.121943259672983,0.05749980080413575,0.043115809474792245,0.1383264023687554,0.9,1.4122162778842763E-4,-3.70849231173594,0.03883469643738467,0.8705435638610372,-3788.6658903397743,1.4122162778842763E-4,-3.70849231173594,0.8705435638610372,0.03883469643738467,-3788.6658903397743
16800,2152969,0.029091048849524622,0.01,1.3635580083386598,0.4752670888704572,1.9562396705884242,0.760482349646837,1.999994423433744,normal,0.03887018152669556,0.10041538833055981,1.996778400387449,0.27187175197431857,0.6530413892447712,1.801817872775549,0.002195511931140616,0.1534775813188331,0.07078808324955053,0.0022611019599885498,1.9741367495866127,0.1,4.062688501266592E-4,-2.7135281737251526,0.116327668345102,0.8968733421270452,-13099.801863326174,4.062688501266592E-4,-2.7135281737251526,0.8968733421270452,0.116327668345102,-13099.801863326174
16800,2152969,0.012169803854337647,1.5,0.9214905840451975,0.43078195504712274,1.3918569739618618,0.025148334800178147,0.7,log-normal,0.04885741195868215,0.1,1.9999997861180725,1.1335160277808345,0.1,0.1,0.04998875728539473,0.8962570987896494,0.01,0.04243766113311288,1.6707399662712512,0.8728387351590082,0.0010194305430662827,-1.604363001074181,0.3293228245203371,0.036106333150084054,-11010.400193577523,0.0010194305430662827,-1.604363001074181,0.036106333150084054,0.3293228245203371,-11010.400193577523
16800,2152969,0.036619046967536296,0.015134124370292578,0.5557893068860955,0.35222785042195426,0.1,0.7245338962324743,1.8160688177743978,normal,0.048997358466230316,0.10082655192682065,0.14341110953147188,0.033468918771813204,1.22325896646309,1.0530262512827633,0.022588409323872658,1.6814441172953145,0.01,0.029853733034486487,0.5597031719316179,0.39461552583144666,7.196206092269586E-5,-3.1576667773977674,0.09360886642117287,0.8444847207498927,-7245.349459941368,7.196206092269586E-5,-3.1576667773977674,0.8444847207498927,0.09360886642117287,-7245.349459941368
16800,2152969,0.022875871028264994,0.6195420685209251,1.2828946788127267,0.47959433002366114,0.9727696418444901,0.5241854804179075,1.7180277332349416,normal,0.01832356409834566,0.1144767192369448,2.0,0.5465862834294962,0.4321638199434048,0.1,0.0,0.8366957497203417,0.9707407315813242,0.028248260394162717,0.6927018946196452,0.20284467472153397,7.475747677242112E-4,-2.456940107869283,0.19866080535193262,0.026017552049025873,-8719.66898794365,7.475747677242112E-4,-2.456940107869283,0.026017552049025873,0.19866080535193262,-8719.66898794365
16800,2152969,0.025909120815457015,0.010011359867126517,1.4784239755895705,0.46510092408418585,2.0,0.7780149158111725,1.963562526690784,normal,0.0392373825489231,0.10170746763369946,2.0,0.32884741057251227,0.6329399043225141,1.967831002160355,0.0,0.11627163764229183,0.10932661984555515,0.00237701146312812,1.9999999999999998,0.1030637918348514,4.177606085336572E-4,-2.684839929687665,0.1143365367183819,0.9074056041393785,-12473.330582150833,4.177606085336572E-4,-2.684839929687665,0.9074056041393785,0.1143365367183819,-12473.330582150833
16800,2152969,5.144134964890278E-6,0.010001045064736085,0.010095749040782831,0.49999993310296564,0.6316690294746913,0.8628650287141134,0.7013213872624966,log-normal,0.03291405169511849,0.14357390459502595,2.0,0.01,1.4269688796930098,1.6964431043078907,0.023567517662483398,0.5140562741600689,0.01,0.002519213536598825,0.5722311712142105,0.5075648280480197,1.1991373020212904E-5,-1.350123502951794,0.46303500585730983,0.9426724541585483,-7652.624363704066,1.1991373020212904E-5,-1.350123502951794,0.9426724541585483,0.46303500585730983,-7652.624363704066
16800,2152969,0.03457471532816942,1.167861160366104,1.2351365649474295,0.4880360240346929,0.6672497275942371,0.6044146474518128,1.6715982506938007,log-normal,0.04991717419166572,0.10033804881360701,2.0,0.9728112067999811,1.5534498613261312,2.0,0.014098654971820588,0.8295063640043568,0.35366627532440426,0.04978358573876501,0.1,0.4428966222349695,6.655177663972754E-4,-3.063869653188283,0.1394293068084519,0.9109900642248949,-12866.100941225712,6.655177663972754E-4,-3.063869653188283,0.9109900642248949,0.1394293068084519,-12866.100941225712
16800,2152969,0.03477506359002232,1.5,1.420594814781271,0.4916055419087885,0.1,0.5906078502555501,1.9741001975511285,log-normal,0.05,0.10031590936713068,2.0,0.9251186319202207,1.6819573354576025,1.941791819730556,0.013706325984377047,0.7284219551536497,0.5677189785450977,0.04924031690270373,0.14614403562332404,0.4179078618499801,5.620104792851933E-4,-5.037956133048027,0.15591337129334942,0.9059717129940911,-12761.64968772369,5.620104792851933E-4,-5.037956133048027,0.9059717129940911,0.15591337129334942,-12761.64968772369
16800,2152969,0.029067794488115386,0.01,1.3634389204061594,0.4747611448985599,1.856125077142501,0.7416504700114916,1.9999945206717409,normal,0.03891351058778826,0.10030248603620184,2.0,0.27221268208311866,0.6568693306082893,1.821495426135772,0.002470898865253421,0.12500075283734066,0.07064132962501991,0.004492527711920278,2.0,0.1,4.7767920894783685E-4,-2.468623503481603,0.09858291791480189,0.8915781160639826,-13217.157566577025,4.7767920894783685E-4,-2.468623503481603,0.8915781160639826,0.09858291791480189,-13217.157566577025
16800,2152969,0.04993915316009361,0.010615916098443486,1.4689569287841402,0.49960043065946025,0.19881867708923218,0.19846849206672232,1.9996853173464209,log-normal,0.020399572500471256,0.1,0.6926718337500349,0.23876517268274763,0.9765137903772293,0.32275465978060264,0.0070932041162942525,1.9467568662669061,0.04339336097726438,0.0387367570106555,0.47982247354451624,0.11661199422482187,2.6056259552217984E-4,-5.6228831409312825,0.07239557815904671,0.716808629231619,-2931.4929145081555,2.6056259552217984E-4,-5.6228831409312825,0.716808629231619,0.07239557815904671,-2931.4929145081555
16800,2152969,0.02906488754182291,0.01,1.3634720753328542,0.4747612075660763,1.8571188851864853,0.7418910734799117,1.9998524373504745,log-normal,0.03890576682387087,0.10030264576654964,1.9985493580915759,0.27221304180608047,0.6553196624601947,1.8221042763812654,0.002441076207314205,0.12515150796353466,0.07063499695780219,0.004482408549872942,2.0,0.1,5.693215165932537E-4,-1.6378660872653454,0.11175300996362578,0.8931381997277085,-13855.444334648497,5.693215165932537E-4,-1.6378660872653454,0.8931381997277085,0.11175300996362578,-13855.444334648497
16800,2152969,0.04787455884801993,0.011244571395926464,0.9345780086306662,0.4995947356787571,0.10085516050154246,0.052333812886571685,1.9959731712012003,log-normal,0.029114508184491,0.12756427466258816,0.19925105312978264,0.4832890912849134,1.3892105659248297,0.8181561458406763,0.04988116478045794,1.0545240417878274,0.05036250919441051,0.04010271375484094,0.1,0.8261642607965674,2.0633721503326877E-4,-10.625682191202387,0.0645255334710938,0.8873515290303624,-3366.868597538916,2.0633721503326877E-4,-10.625682191202387,0.8873515290303624,0.0645255334710938,-3366.868597538916
