evolution$generation,evolution$evaluated,innovationWeight,innovationGravityDecay,innovationInnovationDecay,innovationMutationRate,innovationNewInnovationHierarchy,innovationEarlyAdoptersRate,innovationUtilityStd,innovationUtilityDistrib,ecoWeight,ecoSizeEffectOnDemand,ecoSizeEffectOnSupply,ecoGravityDecay,ecoWealthToPopulationExponent,ecoPopulationToWealthExponent,coevolWeight,coevolGamma,coevolGravityDecay,coevolNetworkGmax,coevolNetworkExponent,coevolNetworkThresholdQuantile,objective$gravityFlows,objective$oppAverageUtility,objective$averageDistance,objective$giniEconomicWealth,objective$oppWealth,gravityFlows,oppAverageUtility,giniEconomicWealth,averageDistance,oppWealth
100,19132,0.02894835512495471,1.090737450466626,0.5436081560918014,0.19726546355572522,0.5211635017953221,0.4298474595831095,1.9753048355076208,log-normal,0.04045167126916098,0.19093314472059458,0.7666765543205378,1.058680346229736,0.43062804552470535,0.5015179799036044,0.026183337022975584,1.2753427023319426,0.7306672434176195,0.036824975694559614,1.1657692125262336,0.7794157080349192,8.900210275038081E-4,-7.532643308922715,0.14180083094258752,0.8486848426456166,-2276.25873808413,8.900210275038081E-4,-7.532643308922715,0.8486848426456166,0.14180083094258752,-2276.25873808413
100,19132,0.020517182233725145,0.4626478255063499,1.1718801720075793,0.20121921384418096,1.5702080199331403,0.3485606056310674,1.2154833350419383,normal,0.041568850159261615,0.1,1.911890363271964,1.1625075314669515,0.11267960381829312,2.0,0.044639078075723246,0.4501374217788925,1.0529901192796194,0.026777506874266218,1.766579548790148,0.5191433019220736,0.0011310170617310224,-1.1998719498286652,0.18736331134807985,0.9184024613908717,-12102.110858941282,0.0011310170617310224,-1.1998719498286652,0.9184024613908717,0.18736331134807985,-12102.110858941282
100,19132,0.011951869817000738,0.35835846710780095,0.8975569543178346,0.16544414199266513,2.0,0.07586771776827962,1.5335517006325565,normal,0.028056500373960916,0.12370833265914963,2.0,0.974046680936863,0.1,0.1,0.048623195509829575,0.1,0.19874698977971694,0.04683521160580714,2.0,0.29362220475393597,9.694438905384272E-4,-1.6086067605496552,0.2842727420268588,0.030912295428662744,-8753.934561467897,9.694438905384272E-4,-1.6086067605496552,0.030912295428662744,0.2842727420268588,-8753.934561467897
100,19132,0.047522686905774075,0.02591427615191389,0.01,0.24110678294371782,2.0,0.789485492446205,0.7,log-normal,0.047389748425392,0.10000001466638725,1.9807703113944155,1.1295265637123844,0.643652161523181,0.4101959576664994,0.021074165996009007,1.7516290074609424,1.4132678869269268,0.05,0.11085243547750302,0.7203496990979158,8.396649252433326E-4,-0.8752056935290604,0.06550978270643626,0.21277923173005167,-12020.823623356475,8.396649252433326E-4,-0.8752056935290604,0.21277923173005167,0.06550978270643626,-12020.823623356475
100,19132,0.047587375379009866,0.01,0.01,0.24190667120744325,2.0,0.8035200262791469,0.7,normal,0.04739053395023148,0.10031567118539328,2.0,1.1295463817848292,0.6315193875613648,0.4130292110435365,0.021907906061303977,1.6810144448920012,1.3688995146929033,0.049315137120259624,0.15181055924849196,0.7049562141430645,7.223741245195737E-4,-1.0130223941257797,0.05742957067637841,0.21484123622834211,-11983.706005574188,7.223741245195737E-4,-1.0130223941257797,0.21484123622834211,0.05742957067637841,-11983.706005574188
100,19132,0.01917954677554934,1.1969133730119614,1.3113666934721233,0.2958397617754137,0.5669150319837781,0.42505955882392604,1.242476631573255,log-normal,0.04504314285556656,1.5378329491847034,0.26758312291609854,0.04746794672419637,0.6703429136749678,1.9744301090125,0.027225790568242716,1.9932728885989646,0.05291715870272112,0.045817219769906325,1.0389752052653203,0.24784706004622345,3.375030193386255E-4,-4.267804114735192,0.22174544703988738,0.9575619964761929,-6467.593337468855,3.375030193386255E-4,-4.267804114735192,0.9575619964761929,0.22174544703988738,-6467.593337468855
100,19132,0.035899361693269204,0.01,0.5256853979118218,0.1528961069635594,0.1,0.9,1.4600907352270855,normal,0.05,0.1,0.11418801313179539,0.019982221288263373,0.8123314186497371,1.519102061388336,0.03455444102111676,0.6579456363068446,0.09411659911028336,0.03894706096183439,1.744728346941111,0.1,1.4565553873658926E-4,-2.4532868422208773,0.08909425467241633,0.9041603594796709,-9479.388719750776,1.4565553873658926E-4,-2.4532868422208773,0.9041603594796709,0.08909425467241633,-9479.388719750776
100,19132,3.973689705215125E-4,1.362572976805605,1.2854356267590674,0.15778033698220095,0.1,0.5225392564389415,2.0,normal,0.043896630795025704,0.1015531303388786,1.159213356739101,0.01,0.8188908661869628,2.0,0.003519378584166207,0.15829362501372402,0.08707077840568504,0.043246573670060594,1.8960578029044257,0.7353012312557693,2.2225609307520368E-4,-3.4593982796148395,0.5077579580780067,0.9430178942348129,-10036.363863617824,2.2225609307520368E-4,-3.4593982796148395,0.9430178942348129,0.5077579580780067,-10036.363863617824
100,19132,0.009815335792188021,1.5,1.5,0.24370827304878778,1.349588095501136,0.34918720636133926,1.7387788710366778,log-normal,0.043764564413397045,0.1460515691416791,2.0,0.9858433269616722,0.748355626290682,0.46451608038787295,0.049874273015876915,1.09496197050818,0.8178848587198145,0.04997179347452865,1.542679616330876,0.8679248377526954,0.0015088776524917848,-4.4861428760632265,0.31396805864616384,0.32152881308410225,-8814.233527639928,0.0015088776524917848,-4.4861428760632265,0.32152881308410225,0.31396805864616384,-8814.233527639928
100,19132,0.05,1.1121976790145758,1.5,0.3263476668274259,0.187791361267074,0.7253187983441303,1.7733677397107537,normal,0.017648435270260113,0.16931346920871848,0.1,0.9646766998055722,1.1418705658881956,0.9492587515452887,0.02338332797893067,0.9341742148998263,0.7980585488353831,0.05,1.9755196659687881,0.3115325835610958,4.925907555100324E-4,-3.0887628928542563,0.09138438941700214,0.9137895837591434,-3240.9370578435073,4.925907555100324E-4,-3.0887628928542563,0.9137895837591434,0.09138438941700214,-3240.9370578435073
100,19132,0.020132233547129216,0.6939691787470349,0.3149583298620993,0.22100462584484273,0.1539459503420312,0.4395387058089024,1.9381197426434076,log-normal,0.040529321174132736,0.1276136721968593,0.1,0.8560514642572472,1.2657665299767777,0.6892063544781281,0.03809950452755038,1.885280332393318,0.7955841468790893,0.043583397114421364,0.999805790735215,0.20555681976337278,6.976740570629696E-4,-5.950149470801988,0.1826535474430666,0.8151023271044111,-4268.64238914599,6.976740570629696E-4,-5.950149470801988,0.8151023271044111,0.1826535474430666,-4268.64238914599
100,19132,0.010121225551735048,1.5,1.2083665751722446,0.5,0.12377497794022749,0.20987251448841404,2.0,normal,0.05,0.1057717350961094,0.1,0.01,0.4106153252440634,0.46858470169532573,0.04911034698706205,0.4246991039603859,0.5082861927076799,0.0,1.531887042082718,0.11947989863064348,4.221136235748812E-4,-3.6433406291609236,0.39701491256814847,0.5883777344787182,-6068.357616478346,4.221136235748812E-4,-3.6433406291609236,0.5883777344787182,0.39701491256814847,-6068.357616478346
100,19132,0.05,0.01,1.4672573342053432,0.4923082673461091,0.8305020162717411,0.4228112952174163,1.8653382523008322,normal,0.02290008388899249,0.10231769689372439,0.17788258189302894,0.013602920207420396,0.1,1.4065306698965363,0.038817635248184545,0.10766992363349953,0.8662275719788799,0.009905043481962868,0.19931153068586532,0.3031396789657932,4.006237990433551E-4,-2.208176645299509,0.07688421139111976,0.9243471462884802,-6973.331307344681,4.006237990433551E-4,-2.208176645299509,0.9243471462884802,0.07688421139111976,-6973.331307344681
100,19132,0.047614064290891954,0.05487372269381607,0.9314307032364941,0.16657874161284217,0.2664283647003325,0.3205565486885546,1.4652596956508086,normal,0.042258418315939544,0.7779917110710597,0.19912041629263422,0.43916910252565955,0.6999509024795463,1.288364188301805,0.03270702625637963,1.388011246862295,0.6226429506977569,0.01581634221008275,1.1019191074616337,0.46740198391382315,4.8578409035125746E-4,-2.3811693143466277,0.07337126752184936,0.9329985470301354,-4941.843641146736,4.8578409035125746E-4,-2.3811693143466277,0.9329985470301354,0.07337126752184936,-4941.843641146736
100,19132,0.030137793529573815,1.1371756658503553,0.07776591466478598,0.1845744351086436,0.1,0.6644089650870025,1.0317723473077651,normal,0.04358893071247157,0.1,0.14666081166911624,0.01,0.8527887550719525,0.9034224686183034,0.03592145122953347,1.4702453998385128,0.01,0.0,2.0,0.7302924577054136,1.8447548506076068E-4,-1.9393431296811383,0.15004182187056214,0.8093703573810503,-6616.502526865892,1.8447548506076068E-4,-1.9393431296811383,0.8093703573810503,0.15004182187056214,-6616.502526865892
