evolution$generation,evolution$evaluated,innovationWeight,innovationGravityDecay,innovationInnovationDecay,innovationMutationRate,innovationNewInnovationHierarchy,innovationEarlyAdoptersRate,innovationUtilityStd,innovationUtilityDistrib,ecoWeight,ecoMultiplier,ecoSizeEffectOnDemand,ecoSizeEffectOnSupply,ecoGravityDecay,ecoWealthToPopulationExponent,ecoPopulationToWealthExponent,coevolWeight,coevolGamma,coevolGravityDecay,coevolNetworkGmax,coevolNetworkExponent,coevolNetworkThresholdQuantile,objective$avgLogPop1,objective$avgLogPop2,objective$avgLogPop3,objective$stdLogPop1,objective$stdLogPop2,objective$stdLogPop3,evolution$samples,evolution$generated,gravityFlows,avgLogPop2,oppAverageUtility,innovationNewInnovationHierarchy,giniEconomicWealth,innovationUtilityDistrib,avgLogPop3,averageDistance,innovationUtilityStd,ecoSizeEffectOnDemand,replication,coevolGravityDecay,stdLogPop2,ecoMultiplier,stdLogPop1,coevolGamma,coevolWeight,ecoWealthToPopulationExponent,ecoPopulationToWealthExponent,ecoSizeEffectOnSupply,innovationMutationRate,urbanSystem,ecoGravityDecay,coevolNetworkThresholdQuantile,stdLogPop3,coevolNetworkGmax,ecoWeight,innovationInnovationDecay,coevolNetworkExponent,avgLogPop1,innovationWeight,innovationEarlyAdoptersRate,oppWealth,innovationGravityDecay
157,157,2.599120873322742E-4,9410.43894320377,3825.1555948047053,0.46502739803808885,1.0730748807602826,0.10316924530836424,0.884628543826841,normal,2.574814954760937E-4,0.042219768333783936,2.5670849543859595,2.51562591106683,9232.81635629893,1.312321078343589,2.99991930517036,0.00999816032964219,0.1,9999.991395461575,2.523368811306512E-5,2.4488731888618007,0.734918823625004,13.629492325430668,13.639352363371628,13.639960101837193,0.7617261057828589,0.7618110277186428,0.7630878138614263,1,16,"[1.7261876447016586E-4]","[13.639352363371628]","[-1.3339476199490525]","[1.0730748807602826]","[NaN]","[normal]","[13.639960101837193]","[1077.5217731490366]","[0.884628543826841]","[2.5670849543859595]","[1118014743006916880]","[9999.991395461575]","[0.7618110277186428]","[0.042219768333783936]","[0.7617261057828589]","[0.1]","[0.00999816032964219]","[1.312321078343589]","[2.99991930517036]","[2.51562591106683]","[0.46502739803808885]","[EU]","[9232.81635629893]","[0.734918823625004]","[0.7630878138614263]","[2.523368811306512E-5]","[2.574814954760937E-4]","[3825.1555948047053]","[2.4488731888618007]","[13.629492325430668]","[2.599120873322742E-4]","[0.10316924530836424]","[-300382.86974789924]","[9410.43894320377]"
157,157,3.1123217000382156E-4,9784.776706015988,2210.8574703483014,0.19303620147387807,0.528679867443274,0.07417942936842262,0.8293856063729943,log-normal,3.002608302260577E-4,0.04414239971622982,2.7484894938863276,2.6416181873572757,7334.726943220027,1.3077186602860702,2.729582790710901,0.009992891946478337,0.10000103990223413,9999.579780889808,2.595653888465593E-5,2.694106752410427,0.6029295054107056,13.629492325430668,13.639348262517606,13.640057451035123,0.7617261057828589,0.7617927247159879,0.7631976087005085,1,8,"[1.774411128102618E-4]","[13.639348262517606]","[-1.0174582438034074]","[0.528679867443274]","[NaN]","[log-normal]","[13.640057451035123]","[1077.4767294101935]","[0.8293856063729943]","[2.7484894938863276]","[-194345720019735580]","[9999.579780889808]","[0.7617927247159879]","[0.04414239971622982]","[0.7617261057828589]","[0.10000103990223413]","[0.009992891946478337]","[1.3077186602860702]","[2.729582790710901]","[2.6416181873572757]","[0.19303620147387807]","[EU]","[7334.726943220027]","[0.6029295054107056]","[0.7631976087005085]","[2.595653888465593E-5]","[3.002608302260577E-4]","[2210.8574703483014]","[2.694106752410427]","[13.629492325430668]","[3.1123217000382156E-4]","[0.07417942936842262]","[-300382.8697478991]","[9784.776706015988]"
157,157,2.6071089412243236E-5,9208.300831905022,4528.230067114169,0.10302114529358547,0.6663087658474974,0.11875810987009938,0.8497729079799247,log-normal,2.35619445720701E-4,0.0356709002203612,2.629948022264707,2.821207877068504,8663.509998524782,1.34215216564457,2.99991930517036,0.01,0.10000016817606634,9999.844528678259,2.5184162527956993E-5,2.0649417252200837,0.4377396490405311,13.629492325430668,13.639021003070264,13.639494413384135,0.7617261057828589,0.7612600173202883,0.7625843074070028,1,90,"[1.804604584657231E-4]","[13.639021003070264]","[-1.0057132192925615]","[0.6663087658474974]","[NaN]","[log-normal]","[13.639494413384135]","[1077.804389302435]","[0.8497729079799247]","[2.629948022264707]","[5038371536332499114]","[9999.844528678259]","[0.7612600173202883]","[0.0356709002203612]","[0.7617261057828589]","[0.10000016817606634]","[0.01]","[1.34215216564457]","[2.99991930517036]","[2.821207877068504]","[0.10302114529358547]","[EU]","[8663.509998524782]","[0.4377396490405311]","[0.7625843074070028]","[2.5184162527956993E-5]","[2.35619445720701E-4]","[4528.230067114169]","[2.0649417252200837]","[13.629492325430668]","[2.6071089412243236E-5]","[0.11875810987009938]","[-300382.86974789924]","[9208.300831905022]"
157,157,2.744944672483594E-4,9271.142805810145,2490.1849058585517,0.3588998917120693,1.1386371779300308,0.156981605578018,0.9111670268503302,log-normal,3.8337640696373034E-4,0.0437834884997015,2.79564666275216,2.76638208347192,6822.6565934673845,1.34215216564457,2.8582041299053658,0.009913446747476691,0.10000109732741941,9999.538998874912,2.754020282148608E-5,2.837859351980933,0.335102639690438,13.629492325430668,13.638733593658017,13.639905374391862,0.7617261057828589,0.7602881246300587,0.7631125500474253,1,123,"[1.7352216987141686E-4]","[13.638733593658017]","[-1.3331808398177851]","[1.1386371779300308]","[NaN]","[log-normal]","[13.639905374391862]","[1077.9104938921391]","[0.9111670268503302]","[2.79564666275216]","[4125683514186345568]","[9999.538998874912]","[0.7602881246300587]","[0.0437834884997015]","[0.7617261057828589]","[0.10000109732741941]","[0.009913446747476691]","[1.34215216564457]","[2.8582041299053658]","[2.76638208347192]","[0.3588998917120693]","[EU]","[6822.6565934673845]","[0.335102639690438]","[0.7631125500474253]","[2.754020282148608E-5]","[3.8337640696373034E-4]","[2490.1849058585517]","[2.837859351980933]","[13.629492325430668]","[2.744944672483594E-4]","[0.156981605578018]","[-300382.86974789924]","[9271.142805810145]"
157,157,0.0,9670.50064035397,2913.7285681145922,0.1874097318874317,1.6046034875365702,0.156981605578018,0.787399154183361,log-normal,2.7400088979846597E-4,0.044395057388327795,2.639254881035499,2.767123241664219,7303.5403315067715,1.3372970647688283,2.6863603432565126,0.00990932402141907,0.10000398918860891,10000.0,2.40574682178368E-5,2.95965039476666,0.5395334533999008,13.629492325430668,13.638752254059565,13.639352497606605,0.7617261057828589,0.7609010537490274,0.7625209672837493,1,47,"[1.8231076908346302E-4]","[13.638752254059565]","[-1.004390455938038]","[1.6046034875365702]","[NaN]","[log-normal]","[13.639352497606605]","[1077.8821577173148]","[0.787399154183361]","[2.639254881035499]","[-6808492551411586763]","[10000.0]","[0.7609010537490274]","[0.044395057388327795]","[0.7617261057828589]","[0.10000398918860891]","[0.00990932402141907]","[1.3372970647688283]","[2.6863603432565126]","[2.767123241664219]","[0.1874097318874317]","[EU]","[7303.5403315067715]","[0.5395334533999008]","[0.7625209672837493]","[2.40574682178368E-5]","[2.7400088979846597E-4]","[2913.7285681145922]","[2.95965039476666]","[13.629492325430668]","[0.0]","[0.156981605578018]","[-300382.86974789924]","[9670.50064035397]"
157,157,8.265597315990795E-5,9710.66345848332,3439.3340883998594,0.0342674851849667,0.8539837934533561,0.156981605578018,0.848693610155936,log-normal,2.871616022476723E-4,0.0455791520937393,2.56561460692011,2.815192273411224,8226.894643689904,1.28329803042104,2.9822661775444406,0.01,0.10000024446607741,9999.444640752328,2.6912835117003744E-5,2.010640214265964,0.335102639690438,13.629492325430668,13.639267875909853,13.63960756724268,0.7617261057828589,0.7618925684103736,0.7627061245583496,1,142,"[1.8528917796183046E-4]","[13.639267875909853]","[-0.9996621170598438]","[0.8539837934533561]","[NaN]","[log-normal]","[13.63960756724268]","[1077.5911827503992]","[0.848693610155936]","[2.56561460692011]","[-3722557610050770183]","[9999.444640752328]","[0.7618925684103736]","[0.0455791520937393]","[0.7617261057828589]","[0.10000024446607741]","[0.01]","[1.28329803042104]","[2.9822661775444406]","[2.815192273411224]","[0.0342674851849667]","[EU]","[8226.894643689904]","[0.335102639690438]","[0.7627061245583496]","[2.6912835117003744E-5]","[2.871616022476723E-4]","[3439.3340883998594]","[2.010640214265964]","[13.629492325430668]","[8.265597315990795E-5]","[0.156981605578018]","[-300382.8697478991]","[9710.66345848332]"
157,157,1.6444335405263436E-4,9178.11748599126,5040.32541997092,0.499966049072766,0.5106941547572499,0.1472651989770555,0.9003141592576791,normal,3.533789156500898E-4,0.04376648830644157,2.79564666275216,2.597330924581667,8978.359322007916,1.34215216564457,2.7948589153646575,0.009926393547355201,0.10000433333112371,9999.875201872464,3.11969426824633E-5,2.597885974238678,0.6622106397354488,13.629492325430668,13.63870701570184,13.639698215094036,0.7617261057828589,0.7604013968304438,0.762876620167732,1,121,"[1.6335258650589004E-4]","[13.63870701570184]","[-1.305209650886033]","[0.5106941547572499]","[NaN]","[normal]","[13.639698215094036]","[1077.9350340574572]","[0.9003141592576791]","[2.79564666275216]","[3231939544669633537]","[9999.875201872464]","[0.7604013968304438]","[0.04376648830644157]","[0.7617261057828589]","[0.10000433333112371]","[0.009926393547355201]","[1.34215216564457]","[2.7948589153646575]","[2.597330924581667]","[0.499966049072766]","[EU]","[8978.359322007916]","[0.6622106397354488]","[0.762876620167732]","[3.11969426824633E-5]","[3.533789156500898E-4]","[5040.32541997092]","[2.597885974238678]","[13.629492325430668]","[1.6444335405263436E-4]","[0.1472651989770555]","[-300382.8697478993]","[9178.11748599126]"
157,157,2.8055412332728217E-4,9191.464012087143,5040.32541997092,0.499966049072766,1.202479303809982,0.14743622725638594,0.9024077316967197,normal,3.0651117369493396E-4,0.043716276149038016,2.79564666275216,2.7960545675349824,7300.488617684811,1.34215216564457,2.7926927048999604,0.009919630083911885,0.1000025321527151,9999.876240078771,2.773871205559305E-5,2.841397688607832,0.7132047948876412,13.629492325430668,13.638928578550264,13.639923607190614,0.7617261057828589,0.7608379686672194,0.7631261325549417,1,36,"[1.742710516902731E-4]","[13.638928578550264]","[-1.0194133109460464]","[1.202479303809982]","[NaN]","[normal]","[13.639923607190614]","[1077.7557541992428]","[0.9024077316967197]","[2.79564666275216]","[-6658478778567516051]","[9999.876240078771]","[0.7608379686672194]","[0.043716276149038016]","[0.7617261057828589]","[0.1000025321527151]","[0.009919630083911885]","[1.34215216564457]","[2.7926927048999604]","[2.7960545675349824]","[0.499966049072766]","[EU]","[7300.488617684811]","[0.7132047948876412]","[0.7631261325549417]","[2.773871205559305E-5]","[3.0651117369493396E-4]","[5040.32541997092]","[2.841397688607832]","[13.629492325430668]","[2.8055412332728217E-4]","[0.14743622725638594]","[-300382.869747899]","[9191.464012087143]"
157,157,3.2127308866408E-4,9266.552495972122,2494.0049021258155,0.499966049072766,1.1375673684181538,0.14033099332628154,0.914439129619447,log-normal,3.86675775400591E-4,0.043689435499489185,2.79564666275216,2.7662085852070857,7278.439255785708,1.34215216564457,2.99991930517036,0.009915106058377995,0.10000572021090488,9999.540426006844,2.7590915751020568E-5,2.800907618584314,0.734918823625004,13.629492325430668,13.638774865404605,13.6400005024633,0.7617261057828589,0.7602503341026001,0.7632138764386224,1,57,"[1.642000136513792E-4]","[13.638774865404605]","[-1.9550781883623438]","[1.1375673684181538]","[NaN]","[log-normal]","[13.6400005024633]","[1077.920432858973]","[0.914439129619447]","[2.79564666275216]","[-6186236546205696877]","[9999.540426006844]","[0.7602503341026001]","[0.043689435499489185]","[0.7617261057828589]","[0.10000572021090488]","[0.009915106058377995]","[1.34215216564457]","[2.99991930517036]","[2.7662085852070857]","[0.499966049072766]","[EU]","[7278.439255785708]","[0.734918823625004]","[0.7632138764386224]","[2.7590915751020568E-5]","[3.86675775400591E-4]","[2494.0049021258155]","[2.800907618584314]","[13.629492325430668]","[3.2127308866408E-4]","[0.14033099332628154]","[-300382.86974789924]","[9266.552495972122]"
157,157,2.2918315506144919E-4,9814.766788875804,4541.840134159436,0.48919453781254907,1.6812981594455079,0.1178491168884559,0.8297397460076104,log-normal,3.874978604629156E-4,0.036391582051690054,2.6011012063745023,2.577397728852514,8656.933217055488,1.2846258898041358,2.919234463348641,0.009974075630079357,0.10000081632260444,9999.277247966664,2.50152403714324E-5,2.795773275387304,0.6736947385838372,13.629492325430668,13.63936155083878,13.639874838031638,0.7617261057828589,0.7619818545155658,0.7630194888727875,2,4,"[1.821682735773624E-4,1.8526742243586366E-4]","[13.63936155083878,13.63936155083878]","[-1.0117072860572325,-0.9969225709754971]","[1.6812981594455079,1.6812981594455079]","[NaN,NaN]","[log-normal,log-normal]","[13.639874838031487,13.639874838031787]","[1077.4848177014555,1077.4848171136741]","[0.8297397460076104,0.8297397460076104]","[2.6011012063745023,2.6011012063745023]","[7391204223911568425,-7352166195704354945]","[9999.277247966664,9999.277247966664]","[0.7619818545155658,0.7619818545155658]","[0.036391582051690054,0.036391582051690054]","[0.7617261057828589,0.7617261057828589]","[0.10000081632260444,0.10000081632260444]","[0.009974075630079357,0.009974075630079357]","[1.2846258898041358,1.2846258898041358]","[2.919234463348641,2.919234463348641]","[2.577397728852514,2.577397728852514]","[0.48919453781254907,0.48919453781254907]","[EU,EU]","[8656.933217055488,8656.933217055488]","[0.6736947385838372,0.6736947385838372]","[0.7630194891158,0.7630194886297751]","[2.50152403714324E-5,2.50152403714324E-5]","[3.874978604629156E-4,3.874978604629156E-4]","[4541.840134159436,4541.840134159436]","[2.795773275387304,2.795773275387304]","[13.629492325430668,13.629492325430668]","[2.2918315506144919E-4,2.2918315506144919E-4]","[0.1178491168884559,0.1178491168884559]","[-300382.86974789924,-300382.86974789924]","[9814.766788875804,9814.766788875804]"
157,157,2.3722580945286577E-4,9191.443772606857,4987.190151744013,0.499966049072766,0.5158538836109287,0.1488364903845594,0.89784341851661,log-normal,3.065753997803804E-4,0.043723622048357356,2.79564666275216,2.99569626845074,7298.996793520477,1.3419551103139609,2.944348598861902,0.00992650325719709,0.1,9999.2413902819,2.7873960783642165E-5,2.824348472127986,0.7127192949470552,13.629492325430668,13.638893949555966,13.639843813405244,0.7617261057828589,0.7607344473110547,0.7630333503685746,1,64,"[1.6989386070470158E-4]","[13.638893949555966]","[-1.1592816210438806]","[0.5158538836109287]","[NaN]","[log-normal]","[13.639843813405244]","[1077.8277383252039]","[0.89784341851661]","[2.79564666275216]","[-6996002362082607538]","[9999.2413902819]","[0.7607344473110547]","[0.043723622048357356]","[0.7617261057828589]","[0.1]","[0.00992650325719709]","[1.3419551103139609]","[2.944348598861902]","[2.99569626845074]","[0.499966049072766]","[EU]","[7298.996793520477]","[0.7127192949470552]","[0.7630333503685746]","[2.7873960783642165E-5]","[3.065753997803804E-4]","[4987.190151744013]","[2.824348472127986]","[13.629492325430668]","[2.3722580945286577E-4]","[0.1488364903845594]","[-300382.8697478994]","[9191.443772606857]"
157,157,0.0,9178.11748599126,5040.32541997092,0.18633307927658568,1.604622433185873,0.156981605578018,0.787399154183361,normal,2.7212403790452576E-4,0.04401275811474397,2.6989238624845737,2.8350147338409837,7185.505475880682,1.315582129560261,2.99991930517036,0.009923332932282843,0.10000233797902848,9999.55233136259,2.5261509429907324E-5,2.96601337346863,0.5385256231261609,13.629492325430668,13.638960195494295,13.639366367914826,0.7617261057828589,0.7613573174838886,0.7625220672472637,2,25,"[1.8436361018820153E-4,1.8150703047810005E-4]","[13.638960195494295,13.638960195494295]","[-0.9971110105899152,-1.0088587624322416]","[1.604622433185873,1.604622433185873]","[NaN,NaN]","[normal,normal]","[13.639366367914826,13.639366367914826]","[1077.7878802678918,1077.7878802678918]","[0.787399154183361,0.787399154183361]","[2.6989238624845737,2.6989238624845737]","[-2624123166270539891,-3583982838728573503]","[9999.55233136259,9999.55233136259]","[0.7613573174838886,0.7613573174838886]","[0.04401275811474397,0.04401275811474397]","[0.7617261057828589,0.7617261057828589]","[0.10000233797902848,0.10000233797902848]","[0.009923332932282843,0.009923332932282843]","[1.315582129560261,1.315582129560261]","[2.99991930517036,2.99991930517036]","[2.8350147338409837,2.8350147338409837]","[0.18633307927658568,0.18633307927658568]","[EU,EU]","[7185.505475880682,7185.505475880682]","[0.5385256231261609,0.5385256231261609]","[0.7625220672472637,0.7625220672472637]","[2.5261509429907324E-5,2.5261509429907324E-5]","[2.7212403790452576E-4,2.7212403790452576E-4]","[5040.32541997092,5040.32541997092]","[2.96601337346863,2.96601337346863]","[13.629492325430668,13.629492325430668]","[0.0,0.0]","[0.156981605578018,0.156981605578018]","[-300382.86974789924,-300382.86974789924]","[9178.11748599126,9178.11748599126]"
157,157,2.6071089412243236E-5,9613.707347885758,4279.283353656298,0.10302114529358547,0.6663087658474974,0.11875810987009938,0.8497729079799247,log-normal,2.537527641744076E-4,0.0455791520937393,2.629948022264707,2.6306325043340886,8663.50999852478,1.34215216564457,2.99991930517036,0.01,0.10000016817606634,9999.844528678259,2.4732122407185224E-5,2.0649417252200832,0.3705379281964637,13.629492325430668,13.63885091411149,13.63949441338567,0.7617261057828589,0.7607683040157637,0.7625842859230687,1,58,"[1.722184344698064E-4]","[13.63885091411149]","[-1.138564560037348]","[0.6663087658474974]","[NaN]","[log-normal]","[13.63949441338567]","[1077.9394494319072]","[0.8497729079799247]","[2.629948022264707]","[-6107767804440926165]","[9999.844528678259]","[0.7607683040157637]","[0.0455791520937393]","[0.7617261057828589]","[0.10000016817606634]","[0.01]","[1.34215216564457]","[2.99991930517036]","[2.6306325043340886]","[0.10302114529358547]","[EU]","[8663.50999852478]","[0.3705379281964637]","[0.7625842859230687]","[2.4732122407185224E-5]","[2.537527641744076E-4]","[4279.283353656298]","[2.0649417252200832]","[13.629492325430668]","[2.6071089412243236E-5]","[0.11875810987009938]","[-300382.86974789924]","[9613.707347885758]"
157,157,2.830096230064668E-4,9307.07388042728,3066.9545156676722,0.45709474539921047,1.5931132584458316,0.09716665310660658,0.8438412146578365,normal,3.987102848789378E-4,0.03762471211896918,2.7309842851385024,2.935169850230297,9132.820620470164,1.3153632029492226,2.606467198028187,0.009979603294164198,0.10000004816345509,9999.305540975793,2.64650656792524E-5,2.32019715764962,0.5765508137560192,13.629492325430668,13.6391875246861,13.639987892542342,0.7617261057828589,0.7614856770364943,0.7631360895663675,2,2,"[1.8284119014228011E-4,1.7586418099780593E-4]","[13.6391875246861,13.6391875246861]","[-1.0004887736404486,-1.0289605802766177]","[1.5931132584458316,1.5931132584458316]","[NaN,NaN]","[normal,normal]","[13.63998789254753,13.639987892537153]","[1077.5573476844502,1077.5576401084745]","[0.8438412146578365,0.8438412146578365]","[2.7309842851385024,2.7309842851385024]","[4663970363207132135,2487287918844589517]","[9999.305540975793,9999.305540975793]","[0.7614856770364943,0.7614856770364943]","[0.03762471211896918,0.03762471211896918]","[0.7617261057828589,0.7617261057828589]","[0.10000004816345509,0.10000004816345509]","[0.009979603294164198,0.009979603294164198]","[1.3153632029492226,1.3153632029492226]","[2.606467198028187,2.606467198028187]","[2.935169850230297,2.935169850230297]","[0.45709474539921047,0.45709474539921047]","[EU,EU]","[9132.820620470164,9132.820620470164]","[0.5765508137560192,0.5765508137560192]","[0.7631360849234682,0.7631360942092666]","[2.64650656792524E-5,2.64650656792524E-5]","[3.987102848789378E-4,3.987102848789378E-4]","[3066.9545156676722,3066.9545156676722]","[2.32019715764962,2.32019715764962]","[13.629492325430668,13.629492325430668]","[2.830096230064668E-4,2.830096230064668E-4]","[0.09716665310660658,0.09716665310660658]","[-300382.869747899,-300382.869747899]","[9307.07388042728,9307.07388042728]"
157,157,2.6272617143093193E-7,9865.723780237186,1963.4940259047207,0.3897848376360663,1.264132730570249,0.049188357490295403,0.8627474862725658,normal,2.416057630068202E-4,0.04492797442092699,2.6160559320265255,2.7311859013385984,8505.322589081105,1.3073704744581618,2.6348658865988246,0.009921102848978292,0.10000220647693409,9999.625409259184,2.9305933508421562E-5,2.4816499233399965,0.4050360653319045,13.629492325430668,13.639037010980914,13.639364685362882,0.7617261057828589,0.7616672503115577,0.7625224546976457,2,6,"[1.7872163264096648E-4,1.7666774263430646E-4]","[13.639037010980914,13.639037010980914]","[-1.0278101057048021,-1.2454845256529936]","[1.264132730570249,1.264132730570249]","[NaN,NaN]","[normal,normal]","[13.639364685362883,13.63936468536288]","[1077.6781829786628,1077.6781829642002]","[0.8627474862725658,0.8627474862725658]","[2.6160559320265255,2.6160559320265255]","[6227788095542017430,-8991742767495010578]","[9999.625409259184,9999.625409259184]","[0.7616672503115577,0.7616672503115577]","[0.04492797442092699,0.04492797442092699]","[0.7617261057828589,0.7617261057828589]","[0.10000220647693409,0.10000220647693409]","[0.009921102848978292,0.009921102848978292]","[1.3073704744581618,1.3073704744581618]","[2.6348658865988246,2.6348658865988246]","[2.7311859013385984,2.7311859013385984]","[0.3897848376360663,0.3897848376360663]","[EU,EU]","[8505.322589081105,8505.322589081105]","[0.4050360653319045,0.4050360653319045]","[0.7625224546872371,0.7625224547080542]","[2.9305933508421562E-5,2.9305933508421562E-5]","[2.416057630068202E-4,2.416057630068202E-4]","[1963.4940259047207,1963.4940259047207]","[2.4816499233399965,2.4816499233399965]","[13.629492325430668,13.629492325430668]","[2.6272617143093193E-7,2.6272617143093193E-7]","[0.049188357490295403,0.049188357490295403]","[-300382.8697478993,-300382.8697478993]","[9865.723780237186,9865.723780237186]"
157,157,2.992639388208468E-4,9338.167309531229,3547.70760679583,0.4822510483381464,1.607629376673684,0.09458423101055366,0.842491798321982,log-normal,4.05262828083605E-4,0.03707533504830472,2.693321729362043,2.9305254762845454,9232.81635629893,1.3179072092865634,2.6440781938300235,0.009974501662009276,0.10000002884359332,9999.503565994237,2.6562832696837204E-5,2.250502692383559,0.5540473114171872,13.629492325430668,13.639177649036665,13.640015326007767,0.7617261057828589,0.7614287377335688,0.763170666499132,1,98,"[1.8478277293831964E-4]","[13.639177649036665]","[-1.002121321839788]","[1.607629376673684]","[NaN]","[log-normal]","[13.640015326007767]","[1077.5673871250838]","[0.842491798321982]","[2.693321729362043]","[7052337504782135572]","[9999.503565994237]","[0.7614287377335688]","[0.03707533504830472]","[0.7617261057828589]","[0.10000002884359332]","[0.009974501662009276]","[1.3179072092865634]","[2.6440781938300235]","[2.9305254762845454]","[0.4822510483381464]","[EU]","[9232.81635629893]","[0.5540473114171872]","[0.763170666499132]","[2.6562832696837204E-5]","[4.05262828083605E-4]","[3547.70760679583]","[2.250502692383559]","[13.629492325430668]","[2.992639388208468E-4]","[0.09458423101055366]","[-300382.86974789895]","[9338.167309531229]"
157,157,2.0680255102547632E-4,9349.705410942772,3042.1940422966745,0.21107278726790066,1.68500802581438,0.14970673166928822,0.90678049210472,normal,3.9929339615906085E-4,0.040837204789096034,2.731710057912616,2.9337543693441797,8917.142951300018,1.315364567056294,2.609073006724096,0.009979335470621586,0.10000002580333449,9999.322252650787,2.642373589665731E-5,2.6632709309129563,0.5754168792383975,13.629492325430668,13.639065674656642,13.639835309269502,0.7617261057828589,0.7612843834154807,0.7629719338632662,1,144,"[1.8636492607418596E-4]","[13.639065674656642]","[-0.9999471453846326]","[1.68500802581438]","[NaN]","[normal]","[13.639835309269502]","[1077.6515762765353]","[0.90678049210472]","[2.731710057912616]","[-4653842573140740205]","[9999.322252650787]","[0.7612843834154807]","[0.040837204789096034]","[0.7617261057828589]","[0.10000002580333449]","[0.009979335470621586]","[1.315364567056294]","[2.609073006724096]","[2.9337543693441797]","[0.21107278726790066]","[EU]","[8917.142951300018]","[0.5754168792383975]","[0.7629719338632662]","[2.642373589665731E-5]","[3.9929339615906085E-4]","[3042.1940422966745]","[2.6632709309129563]","[13.629492325430668]","[2.0680255102547632E-4]","[0.14970673166928822]","[-300382.86974789936]","[9349.705410942772]"
157,157,1.8576126744061165E-4,9710.8429632588,3482.515476993147,0.0342674851849667,1.3908261216628188,0.0878599634792232,0.8445385458169394,normal,2.5910197899551153E-4,0.04217832736944034,2.714832759929522,2.856752649666279,9232.81635629893,1.30220779423313,2.790294466696957,0.00989962776175714,0.10000544077883507,9999.607310252515,2.7658187645751566E-5,2.8214670643111406,0.734918823625004,13.629492325430668,13.639230563707953,13.63971433076674,0.7617261057828589,0.761908503250166,0.762920184765516,1,149,"[1.773318981005575E-4]","[13.639230563707953]","[-1.134564588115961]","[1.3908261216628188]","[NaN]","[normal]","[13.63971433076674]","[1077.5241942089035]","[0.8445385458169394]","[2.714832759929522]","[-5601426436761603495]","[9999.607310252515]","[0.761908503250166]","[0.04217832736944034]","[0.7617261057828589]","[0.10000544077883507]","[0.00989962776175714]","[1.30220779423313]","[2.790294466696957]","[2.856752649666279]","[0.0342674851849667]","[EU]","[9232.81635629893]","[0.734918823625004]","[0.762920184765516]","[2.7658187645751566E-5]","[2.5910197899551153E-4]","[3482.515476993147]","[2.8214670643111406]","[13.629492325430668]","[1.8576126744061165E-4]","[0.0878599634792232]","[-300382.869747899]","[9710.8429632588]"
157,157,5.287828405800375E-5,9531.046760340878,2720.052843838983,0.13609674949727882,1.5825165548218973,0.0806599587708351,0.797118789103197,normal,2.3628077706850856E-4,0.04042688321263761,2.6133151229006653,2.941114294493087,7483.5617913779715,1.2966569191229051,2.8134004528992635,0.00987988654809183,0.10000033608246618,9999.827426016192,2.5115422580573513E-5,2.386419960535353,0.5090345573960664,13.629492325430668,13.639139048252751,13.639429100066128,0.7617261057828589,0.7619277898485324,0.762632488297539,1,5,"[1.851263121868307E-4]","[13.639139048252751]","[-1.000000000000001]","[1.5825165548218973]","[NaN]","[normal]","[13.639429100066128]","[1077.593694690589]","[0.797118789103197]","[2.6133151229006653]","[8618992534725835989]","[9999.827426016192]","[0.7619277898485324]","[0.04042688321263761]","[0.7617261057828589]","[0.10000033608246618]","[0.00987988654809183]","[1.2966569191229051]","[2.8134004528992635]","[2.941114294493087]","[0.13609674949727882]","[EU]","[7483.5617913779715]","[0.5090345573960664]","[0.762632488297539]","[2.5115422580573513E-5]","[2.3628077706850856E-4]","[2720.052843838983]","[2.386419960535353]","[13.629492325430668]","[5.287828405800375E-5]","[0.0806599587708351]","[-300382.86974789883]","[9531.046760340878]"
